title,doi,pmid,score,relative_citation_ratio,weighted_sum_of_stars,evaluation,recom_date,author,classifications,
Suspected Lynch syndrome associated MSH6 variants: A functional assay to determine their pathogenicity.,https://doi.org/10.1371/journal.pgen.1006765,28531214,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.56, Weighted sum of stars: 1.0,Good,18-Jul-17,Houlleberghs H et al.,Technical Advance,
The highly buffered Arabidopsis immune signaling network conceals the functions of its components.,https://doi.org/10.1371/journal.pgen.1006639,28472137,Score 9.4,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.45, Weighted sum of stars: 2.0,Very Good,2-Aug-17,Hillmer RA et al.,Interesting Hypothesis,
Identifying pathogenicity of human variants via paralog-based yeast complementation.,https://doi.org/10.1371/journal.pgen.1006779,28542158,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.72, Weighted sum of stars: 1.0,Good,27-Jul-17,Yang F et al.,Interesting Hypothesis,
Multifunctional glial support by Semper cells in the Drosophila retina.,https://doi.org/10.1371/journal.pgen.1006782,28562601,Score 4.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.1, Weighted sum of stars: 1.0,Good,18-Jul-17,Charlton-Perkins MA et al.,New Finding,
Molecular evidence for the inverse comorbidity between central nervous system disorders and cancers detected by transcriptomic meta-analyses.,https://doi.org/10.1371/journal.pgen.1004173,24586201,Score 18.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.5, Weighted sum of stars: 4.0,Exceptional,17-Jul-17,Ibáñez K et al.,Confirmation,
Molecular evidence for the inverse comorbidity between central nervous system disorders and cancers detected by transcriptomic meta-analyses.,https://doi.org/10.1371/journal.pgen.1004173,24586201,Score 18.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.5, Weighted sum of stars: 4.0,Exceptional,17-Jul-17,Ibáñez K et al.,Good for Teaching,
Identifying pathogenicity of human variants via paralog-based yeast complementation.,https://doi.org/10.1371/journal.pgen.1006779,28542158,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.72, Weighted sum of stars: 1.0,Good,27-Jul-17,Yang F et al.,New Finding,
Asymmetric regulation of quorum-sensing receptors drives autoinducer-specific gene expression programs in Vibrio cholerae.,https://doi.org/10.1371/journal.pgen.1006826,28552952,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 2.0,Very Good,27-Jul-17,"Hurley A, Bassler BL",Interesting Hypothesis,
Asymmetric regulation of quorum-sensing receptors drives autoinducer-specific gene expression programs in Vibrio cholerae.,https://doi.org/10.1371/journal.pgen.1006826,28552952,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 2.0,Very Good,27-Jul-17,"Hurley A, Bassler BL",New Finding,
Asymmetric regulation of quorum-sensing receptors drives autoinducer-specific gene expression programs in Vibrio cholerae.,https://doi.org/10.1371/journal.pgen.1006826,28552952,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.16, Weighted sum of stars: 2.0,Very Good,27-Jul-17,"Hurley A, Bassler BL",Novel Drug Target,
Molecular evidence for the inverse comorbidity between central nervous system disorders and cancers detected by transcriptomic meta-analyses.,https://doi.org/10.1371/journal.pgen.1004173,24586201,Score 18.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 4.5, Weighted sum of stars: 4.0,Exceptional,17-Jul-17,Ibáñez K et al.,Interesting Hypothesis,
"The Arabidopsis leucine-rich repeat receptor kinase MIK2/LRR-KISS connects cell wall integrity sensing, root growth and response to abiotic and biotic stresses.",https://doi.org/10.1371/journal.pgen.1006832,28604776,Score 4.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 6.16, Weighted sum of stars: 1.0,Good,17-Jul-17,Van der Does D et al.,New Finding,
The Arabidopsis bZIP11 transcription factor links low-energy signalling to auxin-mediated control of primary root growth.,https://doi.org/10.1371/journal.pgen.1006607,28158182,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 3.13, Weighted sum of stars: 1.0,Good,19-Jun-17,Weiste C et al.,New Finding,
High-Resolution Genetics Identifies the Lipid Transfer Protein Sec14p as Target for Antifungal Ergolines.,https://doi.org/10.1371/journal.pgen.1006374,27855158,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.84, Weighted sum of stars: 1.0,Good,11-Jun-17,Filipuzzi I et al.,New Finding,
High-Resolution Genetics Identifies the Lipid Transfer Protein Sec14p as Target for Antifungal Ergolines.,https://doi.org/10.1371/journal.pgen.1006374,27855158,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.84, Weighted sum of stars: 1.0,Good,11-Jun-17,Filipuzzi I et al.,Novel Drug Target,
Genomic evidence of rapid and stable adaptive oscillations over seasonal time scales in Drosophila.,https://doi.org/10.1371/journal.pgen.1004775,25375361,Score 19.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 11.21, Weighted sum of stars: 4.0,Exceptional,1-Jun-17,Bergland AO et al.,Controversial,
Genomic evidence of rapid and stable adaptive oscillations over seasonal time scales in Drosophila.,https://doi.org/10.1371/journal.pgen.1004775,25375361,Score 19.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 11.21, Weighted sum of stars: 4.0,Exceptional,1-Jun-17,Bergland AO et al.,Interesting Hypothesis,
Common cell shape evolution of two nasopharyngeal pathogens.,https://doi.org/10.1371/journal.pgen.1005338,26162030,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.97, Weighted sum of stars: 2.0,Very Good,12-Jul-17,Veyrier FJ et al.,New Finding,
Age-Dependent Neuroendocrine Signaling from Sensory Neurons Modulates the Effect of Dietary Restriction on Longevity of Caenorhabditis elegans.,https://doi.org/10.1371/journal.pgen.1006544,28107363,Score 27.7,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.9, Weighted sum of stars: 6.0,Very Good,2-Apr-17,"Fletcher M, Kim DH",New Finding,
KLK5 inactivation reverses cutaneous hallmarks of netherton syndrome.,https://doi.org/10.1371/journal.pgen.1005389,26390218,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.59, Weighted sum of stars: 2.0,Very Good,28-Jun-17,Furio L et al.,Novel Drug Target,
Genomic evidence of rapid and stable adaptive oscillations over seasonal time scales in Drosophila.,https://doi.org/10.1371/journal.pgen.1004775,25375361,Score 19.0,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 11.21, Weighted sum of stars: 4.0,Exceptional,1-Jun-17,Bergland AO et al.,New Finding,
Germline signals deploy NHR-49 to modulate fatty-acid β-oxidation and desaturation in somatic tissues of C. elegans.,https://doi.org/10.1371/journal.pgen.1004829,25474470,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.47, Weighted sum of stars: 2.0,Very Good,31-May-17,Ratnappan R et al.,Good for Teaching,
Consent codes: upholding standard data use conditions.,https://doi.org/10.1371/journal.pgen.1005772,26796797,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.61, Weighted sum of stars: 2.0,Very Good,25-Jun-17,Dyke SO et al.,Good for Teaching,
"SUMO-targeted ubiquitin ligase activity can either suppress or promote genome instability, depending on the nature of the DNA lesion.",https://doi.org/10.1371/journal.pgen.1006776,28475613,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.45, Weighted sum of stars: 2.0,Very Good,20-Jun-17,Nie M et al.,New Finding,
Long range chromosome organization in Escherichia coli: The position of the replication origin defines the non-structured regions and the Right and Left macrodomains.,https://doi.org/10.1371/journal.pgen.1006758,28486476,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.82, Weighted sum of stars: 2.0,Very Good,20-Jun-17,"Duigou S, Boccard F",Interesting Hypothesis,
Long range chromosome organization in Escherichia coli: The position of the replication origin defines the non-structured regions and the Right and Left macrodomains.,https://doi.org/10.1371/journal.pgen.1006758,28486476,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.82, Weighted sum of stars: 2.0,Very Good,20-Jun-17,"Duigou S, Boccard F",New Finding,
Germline signals deploy NHR-49 to modulate fatty-acid β-oxidation and desaturation in somatic tissues of C. elegans.,https://doi.org/10.1371/journal.pgen.1004829,25474470,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.47, Weighted sum of stars: 2.0,Very Good,31-May-17,Ratnappan R et al.,New Finding,
"An FGF3-BMP Signaling Axis Regulates Caudal Neural Tube Closure, Neural Crest Specification and Anterior-Posterior Axis Extension.",https://doi.org/10.1371/journal.pgen.1006018,27144312,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.29, Weighted sum of stars: 4.0,Very Good,2-Jun-16,Anderson MJ et al.,Interesting Hypothesis,
"An FGF3-BMP Signaling Axis Regulates Caudal Neural Tube Closure, Neural Crest Specification and Anterior-Posterior Axis Extension.",https://doi.org/10.1371/journal.pgen.1006018,27144312,Score 18.5,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.29, Weighted sum of stars: 4.0,Very Good,2-Jun-16,Anderson MJ et al.,New Finding,
Mutation rate variation is a primary determinant of the distribution of allele frequencies in humans.,https://doi.org/10.1371/journal.pgen.1006489,27977673,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.96, Weighted sum of stars: 2.0,Very Good,13-Feb-17,Harpak A et al.,Interesting Hypothesis,
Mutation rate variation is a primary determinant of the distribution of allele frequencies in humans.,https://doi.org/10.1371/journal.pgen.1006489,27977673,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.96, Weighted sum of stars: 2.0,Very Good,13-Feb-17,Harpak A et al.,New Finding,
Pheromone independent unisexual development in Cryptococcus neoformans.,https://doi.org/10.1371/journal.pgen.1006772,28467481,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.01, Weighted sum of stars: 3.0,Very Good,18-May-17,Gyawali R et al.,New Finding,
Mutation rate variation is a primary determinant of the distribution of allele frequencies in humans.,https://doi.org/10.1371/journal.pgen.1006489,27977673,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.96, Weighted sum of stars: 2.0,Very Good,13-Feb-17,Harpak A et al.,Technical Advance,
A bystander mechanism explains the specific phenotype of a broadly expressed misfolded protein.,https://doi.org/10.1371/journal.pgen.1006450,27926939,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.31, Weighted sum of stars: 1.0,Good,1-Feb-17,Klabonski L et al.,Interesting Hypothesis,
A multistate toggle switch defines fungal cell fates and is regulated by synergistic genetic cues.,https://doi.org/10.1371/journal.pgen.1006353,27711197,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.79, Weighted sum of stars: 2.0,Very Good,29-Dec-16,Anderson MZ et al.,Good for Teaching,
A multistate toggle switch defines fungal cell fates and is regulated by synergistic genetic cues.,https://doi.org/10.1371/journal.pgen.1006353,27711197,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.79, Weighted sum of stars: 2.0,Very Good,29-Dec-16,Anderson MZ et al.,Interesting Hypothesis,
Transcription facilitated genome-wide recruitment of topoisomerase I and DNA gyrase.,https://doi.org/10.1371/journal.pgen.1006754,28463980,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.7, Weighted sum of stars: 2.0,Very Good,17-May-17,Ahmed W et al.,New Finding,
A bystander mechanism explains the specific phenotype of a broadly expressed misfolded protein.,https://doi.org/10.1371/journal.pgen.1006450,27926939,Score 4.6,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.31, Weighted sum of stars: 1.0,Good,1-Feb-17,Klabonski L et al.,New Finding,
The intolerance of regulatory sequence to genetic variation predicts gene dosage sensitivity.,https://doi.org/10.1371/journal.pgen.1005492,26332131,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.46, Weighted sum of stars: 2.0,Very Good,30-Jan-17,Petrovski S et al.,Interesting Hypothesis,
A multistate toggle switch defines fungal cell fates and is regulated by synergistic genetic cues.,https://doi.org/10.1371/journal.pgen.1006353,27711197,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.79, Weighted sum of stars: 2.0,Very Good,29-Dec-16,Anderson MZ et al.,New Finding,
A Genome-wide hybrid incompatibility landscape between Caenorhabditis briggsae and C. nigoni.,https://doi.org/10.1371/journal.pgen.1004993,25692300,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.17, Weighted sum of stars: 3.0,Very Good,3-Mar-15,Bi Y et al.,Confirmation,
A Genome-wide hybrid incompatibility landscape between Caenorhabditis briggsae and C. nigoni.,https://doi.org/10.1371/journal.pgen.1004993,25692300,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.17, Weighted sum of stars: 3.0,Very Good,3-Mar-15,Bi Y et al.,Good for Teaching,
CLAVATA1 controls distinct signaling outputs that buffer shoot stem cell proliferation through a two-step transcriptional compensation loop.,https://doi.org/10.1371/journal.pgen.1006681,28355208,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.33, Weighted sum of stars: 2.0,Very Good,3-May-17,Nimchuk ZL,New Finding,
A genetic switch controls the production of flagella and toxins in Clostridium difficile.,https://doi.org/10.1371/journal.pgen.1006701,28346491,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.73, Weighted sum of stars: 1.0,Good,25-Apr-17,"Anjuwon-Foster BR, Tamayo R",Confirmation,
A genetic switch controls the production of flagella and toxins in Clostridium difficile.,https://doi.org/10.1371/journal.pgen.1006701,28346491,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.73, Weighted sum of stars: 1.0,Good,25-Apr-17,"Anjuwon-Foster BR, Tamayo R",Interesting Hypothesis,
The intolerance of regulatory sequence to genetic variation predicts gene dosage sensitivity.,https://doi.org/10.1371/journal.pgen.1005492,26332131,Score 9.3,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.46, Weighted sum of stars: 2.0,Very Good,30-Jan-17,Petrovski S et al.,Technical Advance,
A Genome-wide hybrid incompatibility landscape between Caenorhabditis briggsae and C. nigoni.,https://doi.org/10.1371/journal.pgen.1004993,25692300,Score 13.9,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 1.17, Weighted sum of stars: 3.0,Very Good,3-Mar-15,Bi Y et al.,New Finding,
"On the Spatial Organization of mRNA, Plasmids, and Ribosomes in a Bacterial Host Overexpressing Membrane Proteins.",https://doi.org/10.1371/journal.pgen.1006523,27977669,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.55, Weighted sum of stars: 2.0,Very Good,19-Dec-16,van Gijtenbeek LA et al.,Confirmation,
"On the Spatial Organization of mRNA, Plasmids, and Ribosomes in a Bacterial Host Overexpressing Membrane Proteins.",https://doi.org/10.1371/journal.pgen.1006523,27977669,Score 9.2,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 0.55, Weighted sum of stars: 2.0,Very Good,19-Dec-16,van Gijtenbeek LA et al.,Good for Teaching,
A genetic switch controls the production of flagella and toxins in Clostridium difficile.,https://doi.org/10.1371/journal.pgen.1006701,28346491,Score 4.8,.icon_cite_svg__icon_cite.icon_cite_svg__a{fill:#263745} Relative citation ratio: 2.73, Weighted sum of stars: 1.0,Good,25-Apr-17,"Anjuwon-Foster BR, Tamayo R",New Finding,
